SeedID,germ.trays,Species,Provenance,Treatment,Germination.day,germinated.or.not,germday.nas
F2_ph1_Seed10,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed100,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed13,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed14,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed15,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed16,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed17,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed18,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed19,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed2,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed21,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed22,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed23,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed24,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed25,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed27,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed28,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed29,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed3,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed31,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed32,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed33,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed35,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed37,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed4,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed40,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed42,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed47,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed48,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed49,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed50,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed51,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed52,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed53,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed54,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed55,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed56,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed57,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed58,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed6,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed60,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed62,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed63,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed65,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed66,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed69,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed7,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed70,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed71,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed72,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed73,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed74,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed76,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed78,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed79,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed8,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed80,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed81,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed82,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed84,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed85,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed86,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed87,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed88,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed9,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed90,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed92,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed93,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed94,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed95,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed98,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
F2_ph1_Seed99,F2_ph1,Fagus sylvatica,Slovakia Middle Region,moist,72,0,NA
H1_ph1_Seed38,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,26,1,26
H1_ph1_Seed93,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,26,1,26
H1_ph1_Seed8,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,29,1,29
H1_ph1_Seed47,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed49,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed53,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed70,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed72,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed9,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed95,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,36,1,36
H1_ph1_Seed60,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,40,1,40
H1_ph1_Seed68,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,40,1,40
H1_ph1_Seed11,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,43,1,43
H1_ph1_Seed18,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,43,1,43
H1_ph1_Seed2,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed23,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed24,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed44,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed51,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed55,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed58,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed65,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed67,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,47,1,47
H1_ph1_Seed90,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,50,1,50
H1_ph1_Seed16,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,54,1,54
H1_ph1_Seed83,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,54,1,54
H1_ph1_Seed76,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,57,1,57
H1_ph1_Seed89,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,57,1,57
H1_ph1_Seed15,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed3,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed40,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed43,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed62,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed63,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed77,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed91,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,61,1,61
H1_ph1_Seed31,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,64,1,64
H1_ph1_Seed32,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,64,1,64
H1_ph1_Seed39,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,64,1,64
H1_ph1_Seed97,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,64,1,64
H1_ph1_Seed13,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,68,1,68
H1_ph1_Seed36,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,68,1,68
H1_ph1_Seed94,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,68,1,68
H1_ph1_Seed12,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed28,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed29,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed61,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed71,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed88,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,71,1,71
H1_ph1_Seed1,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed10,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed100,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed14,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed17,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed19,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed20,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed21,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed22,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed25,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed26,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed27,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed30,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed33,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed34,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed35,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed37,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed4,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed41,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed42,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed45,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed46,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed48,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed5,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed50,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed52,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed54,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed56,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed57,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed59,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed6,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed64,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed66,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed69,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed7,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed73,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed74,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed75,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed78,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed79,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed80,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed81,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed82,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed84,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed85,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed86,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed87,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed92,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed96,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed98,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H1_ph1_Seed99,H1_ph1,Fagus sylvatica,Slovenia Dinarsko,dry,72,0,NA
H2_ph1_Seed78,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,26,1,26
H2_ph1_Seed80,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,29,1,29
H2_ph1_Seed100,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed27,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed32,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed50,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed53,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed68,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed70,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed71,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed72,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed99,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,33,1,33
H2_ph1_Seed11,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed34,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed47,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed49,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed54,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed69,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed84,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,36,1,36
H2_ph1_Seed13,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,40,1,40
H2_ph1_Seed77,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,40,1,40
H2_ph1_Seed93,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,40,1,40
H2_ph1_Seed36,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,43,1,43
H2_ph1_Seed59,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,43,1,43
H2_ph1_Seed86,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,43,1,43
H2_ph1_Seed9,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,43,1,43
H2_ph1_Seed96,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,47,1,47
H2_ph1_Seed15,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed24,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed56,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed6,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed60,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed61,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed63,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed79,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed98,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,50,1,50
H2_ph1_Seed20,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,54,1,54
H2_ph1_Seed33,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,54,1,54
H2_ph1_Seed65,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,54,1,54
H2_ph1_Seed21,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,61,1,61
H2_ph1_Seed3,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,61,1,61
H2_ph1_Seed42,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,61,1,61
H2_ph1_Seed8,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,64,1,64
H2_ph1_Seed23,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,68,1,68
H2_ph1_Seed41,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,68,1,68
H2_ph1_Seed64,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,68,1,68
H2_ph1_Seed1,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,71,1,71
H2_ph1_Seed10,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed12,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed14,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed16,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed17,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed18,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed19,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed2,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed22,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed25,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed26,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed28,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed29,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed30,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed31,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed35,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed37,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed38,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed39,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed4,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed40,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed43,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed44,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed45,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed46,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed48,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed5,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed51,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed52,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed55,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed57,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed58,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed62,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed66,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed67,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed7,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed73,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed74,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed75,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed76,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed81,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed82,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed83,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed85,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed87,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed88,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed89,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed90,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed91,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed92,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed94,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed95,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
H2_ph1_Seed97,H2_ph1,Fagus sylvatica,Slovenia Dinarsko,moist,72,0,NA
F1_ph2_Seed1,F1_ph2,Fagus sylvatica,Switzerland Salenstein,dry,104,0,NA
F1_ph2_Seed10,F1_ph2,Fagus sylvatica,Switzerland Salenstein,dry,104,0,NA
F1_ph2_Seed100,F1_ph2,Fagus sylvatica,Switzerland Salenstein,dry,104,0,NA
F1_ph2_Seed11,F1_ph2,Fagus sylvatica,Switzerland Salenstein,dry,104,0,NA
F1_ph2_Seed12,F1_ph2,Fagus sylvatica,Switzerland Salenstein,dry,104,0,NA
